final,ret_pct,mdd_pct,trades,reached,reach_date,reach_days,ticker,entry,exit,name
3528615.8564411863,252.86158564411863,-28.225806451612907,6,True,2025-06-09,312,000155,1|Breakout,TP30+SL10,두산우
3444504.676493021,244.45046764930214,-28.225806451612907,6,True,2025-06-09,312,000155,1|Momentum,TP30+SL10,두산우
4642717.545706564,364.27175457065636,-16.513252330969358,12,True,2025-06-11,314,082270,1|Breakout,TP15+SL6+HOLD15,젬백스
4153315.525113722,315.33155251137214,-28.03244488522004,4,True,2025-06-11,314,082270,1|Boll_breakout,SL10+<SMA20,젬백스
3376921.8835635283,237.69218835635283,-26.284551959969903,5,True,2025-06-11,314,000155,1|MA_cross,SL10+<SMA20,두산우
3317322.1189791337,231.73221189791334,-28.984297386680645,10,True,2025-06-11,314,000155,1|Momentum,TR12,두산우
3314165.770626157,231.41657706261572,-28.984297386680662,10,True,2025-06-11,314,000155,1|Momentum,TR12,두산우
3244348.016921931,224.4348016921931,-19.697617396049914,4,True,2025-06-11,314,000155,1|MA_cross,SL10+<SMA20,두산우
4327002.434691701,332.70024346917006,-25.604730769230784,5,True,2025-06-12,315,124500,1|MACD_gc,SL10+<SMA20,아이티센글로벌
3897052.667513672,289.70526675136716,-17.669951443621486,9,True,2025-06-12,315,082270,1|Breakout,SL10+TR8,젬백스
3736755.135327823,273.6755135327823,-28.032444885220052,4,True,2025-06-12,315,082270,1|Breakout,SL10+<SMA20,젬백스
3736755.135327823,273.6755135327823,-28.032444885220052,4,True,2025-06-12,315,082270,1|Boll_breakout,SL10+<SMA20,젬백스
3108205.6285179043,210.82056285179044,-45.45446374144334,11,True,2025-06-12,315,124500,1|Momentum,TP20+SL8,아이티센글로벌
3108205.6285179043,210.82056285179044,-45.45446374144334,11,True,2025-06-12,315,124500,1|Momentum,TP20+SL8,아이티센글로벌
3778339.528615316,277.8339528615316,-6.722972779369621,9,True,2025-06-13,316,082270,2|Breakout&Momentum,TP15+SL6+HOLD15,젬백스
3768507.467287502,276.85074672875015,-19.156546870503643,6,True,2025-06-13,316,123330,1|Breakout,TR12,제닉
3451480.621991072,245.14806219910716,-23.45613289380776,6,True,2025-06-13,316,083650,1|MACD_gc,SL10+<SMA20,비에이치아이
4995370.320341372,399.53703203413716,-12.408759124087593,9,True,2025-06-16,319,124500,1|Breakout,TP20+SL8,아이티센글로벌
4896490.377711072,389.64903777110715,-12.408759124087592,6,True,2025-06-16,319,124500,2|Breakout&Momentum,TP20+SL8,아이티센글로벌
4299251.727636503,329.9251727636503,-24.454884490429205,14,True,2025-06-16,319,119850,1|Momentum,TP20+SL8,지엔씨에너지
4253355.06225885,325.33550622588496,-17.14212954414128,14,True,2025-06-16,319,419530,1|Momentum,SL10+TR8,SAMG엔터
4205274.47741902,320.527447741902,-14.218749999999996,8,True,2025-06-16,319,419530,1|Momentum,TP20+SL8,SAMG엔터
4126605.141994404,312.66051419944046,-25.604730769230777,5,True,2025-06-16,319,124500,1|MA_cross,SL10+<SMA20,아이티센글로벌
4092258.7697733236,309.22587697733235,-24.615528720727486,13,True,2025-06-16,319,119850,1|Momentum,TR12,지엔씨에너지
4030691.274231357,303.0691274231357,-25.604730769230766,2,True,2025-06-16,319,124500,1|MA_cross,SL10+<SMA20,아이티센글로벌
3976760.0656820694,297.6760065682069,-26.292334318761828,33,True,2025-06-16,319,119850,1|Momentum,SL10+TR8,지엔씨에너지
3960854.5210422007,296.08545210422005,-25.144553846153844,6,True,2025-06-16,319,124500,2|Breakout&Momentum,TP30+SL10,아이티센글로벌
3932808.8259817027,293.28088259817025,-31.71754509702985,4,True,2025-06-16,319,419530,1|Breakout,SL10+<SMA20,SAMG엔터
3899751.7087866766,289.97517087866765,-16.807325949367097,6,True,2025-06-16,319,419530,1|Momentum,TP30+SL10,SAMG엔터
3884434.4746218952,288.4434474621895,-16.807325949367076,4,True,2025-06-16,319,419530,1|MA_cross,SL10+<SMA20,SAMG엔터
3708910.536365401,270.8910536365401,-25.284680830233448,3,True,2025-06-16,319,083650,1|Breakout,SL10+<SMA20,비에이치아이
3556874.4564190106,255.68744564190106,-24.841369815673414,17,True,2025-06-16,319,419530,1|Momentum,SL10+TR8,SAMG엔터
3326495.548997616,232.64955489976157,-35.528601991402454,6,True,2025-06-16,319,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
3326495.548997616,232.64955489976157,-35.528601991402454,6,True,2025-06-16,319,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
3029328.3606596645,202.93283606596643,-45.2301559242058,8,True,2025-06-16,319,124500,1|Momentum,TP30+SL10,아이티센글로벌
3029328.3606596645,202.93283606596643,-45.2301559242058,8,True,2025-06-16,319,124500,1|Momentum,TP30+SL10,아이티센글로벌
3003111.1673829975,200.31111673829975,-39.93930396418926,18,True,2025-06-16,319,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
3003111.1673829975,200.31111673829975,-39.93930396418926,18,True,2025-06-16,319,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
3992724.6023649764,299.27246023649764,-24.615528720727493,19,True,2025-06-17,320,119850,1|Momentum,TP15+SL6+HOLD15,지엔씨에너지
3334126.6941113193,233.41266941113196,-22.59825327510917,4,True,2025-06-17,320,083650,2|Breakout&Boll_breakout,TP30+SL10,비에이치아이
2314900.5672184904,131.49005672184904,-51.7834000978339,13,True,2025-06-17,320,124500,1|Momentum,TR12,아이티센글로벌
2221822.979792603,122.1822979792603,-54.28835727219267,23,True,2025-06-17,320,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
4112185.1388334674,311.21851388334676,-14.587039166190168,5,True,2025-06-18,321,124500,1|Breakout,TR12,아이티센글로벌
3859339.8950563394,285.933989505634,-24.45488449042916,11,True,2025-06-18,321,119850,1|Momentum,TP30+SL10,지엔씨에너지
3827793.0669648475,282.77930669648475,-24.454884490429187,13,True,2025-06-18,321,119850,1|Momentum,TP20+SL8,지엔씨에너지
3527752.657808921,252.77526578089206,-27.492404629745554,42,True,2025-06-18,321,119850,1|Momentum,SL10+<SMA20,지엔씨에너지
3394538.4006791823,239.4538400679182,-25.604730769230777,2,True,2025-06-18,321,124500,1|MA_cross,SL10+<SMA20,아이티센글로벌
3348110.694889591,234.81106948895908,-36.90442552877164,7,True,2025-06-18,321,124500,1|Breakout,TP30+SL10,아이티센글로벌
3020294.484027657,202.02944840276572,-35.79264215448099,15,True,2025-06-18,321,124500,1|Momentum,SL10+TR8,아이티센글로벌
3020294.484027657,202.02944840276572,-35.79264215448099,15,True,2025-06-18,321,124500,1|Momentum,SL10+TR8,아이티센글로벌
2955046.6014748863,195.5046601474886,-35.52860199140246,10,True,2025-06-18,321,124500,1|Momentum,TR12,아이티센글로벌
2955046.6014748863,195.5046601474886,-35.52860199140246,10,True,2025-06-18,321,124500,1|Momentum,TR12,아이티센글로벌
2725185.081507448,172.51850815074482,-39.93930396418925,16,True,2025-06-18,321,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
2725185.081507448,172.51850815074482,-39.93930396418925,16,True,2025-06-18,321,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
2243557.188710575,124.35571887105752,-51.18610664154022,17,True,2025-06-18,321,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
2240134.175399843,124.01341753998429,-52.56843798370872,21,True,2025-06-18,321,124500,1|Momentum,SL10+TR8,아이티센글로벌
3844100.1316739623,284.41001316739624,-11.79942307692308,3,True,2025-06-19,322,124500,2|Breakout&Momentum,TR12,아이티센글로벌
3245091.573648684,224.5091573648684,-25.604730769230777,2,True,2025-06-19,322,124500,2|Breakout&Momentum,SL10+<SMA20,아이티센글로벌
3245091.573648684,224.5091573648684,-25.604730769230777,2,True,2025-06-19,322,124500,2|Boll_breakout&Momentum,SL10+<SMA20,아이티센글로벌
3106025.8042844236,210.60258042844237,-26.01315189492314,5,True,2025-06-19,322,083650,1|MA_cross,SL10+<SMA20,비에이치아이
2164115.30431249,116.411530431249,-50.98536908130799,12,True,2025-06-19,322,124500,1|Momentum,TP20+SL8,아이티센글로벌
2121966.0722939214,112.19660722939216,-50.98536908130802,13,True,2025-06-19,322,124500,1|Momentum,TP20+SL8,아이티센글로벌
3896777.78369955,289.67777836995504,-31.128903244418026,12,True,2025-06-20,323,419530,1|Breakout,TP20+SL8,SAMG엔터
3614183.1954150666,261.41831954150666,-37.24960658610207,6,True,2025-06-20,323,419530,1|MA_cross,SL10+<SMA20,SAMG엔터
3592757.449505031,259.2757449505031,-19.537186762216194,14,True,2025-06-20,323,419530,1|Breakout,TP15+SL6+HOLD15,SAMG엔터
3558461.188002754,255.8461188002754,-18.552453058258855,11,True,2025-06-20,323,419530,1|Breakout,TP15+SL6+HOLD15,SAMG엔터
3521341.01807775,252.134101807775,-15.714092555551343,3,True,2025-06-23,326,034020,1|MA_cross,TR12,두산에너빌리티
3223196.7340419367,222.31967340419368,-25.60473076923077,4,True,2025-06-23,326,124500,1|Breakout,SL10+<SMA20,아이티센글로벌
3223196.7340419367,222.31967340419368,-25.60473076923077,4,True,2025-06-23,326,124500,1|Boll_breakout,SL10+<SMA20,아이티센글로벌
3223196.7340419367,222.31967340419368,-25.60473076923077,4,True,2025-06-23,326,124500,2|Breakout&Boll_breakout,SL10+<SMA20,아이티센글로벌
2113642.485179861,111.36424851798611,-50.581414084653545,9,True,2025-06-23,326,124500,1|Momentum,TP30+SL10,아이티센글로벌
2066010.813598836,106.60108135988362,-51.78340009783389,15,True,2025-06-23,326,124500,1|Momentum,TR12,아이티센글로벌
2692596.126693556,169.25961266935562,-35.52860199140242,7,True,2025-06-24,327,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
2692596.126693556,169.25961266935562,-35.52860199140242,7,True,2025-06-24,327,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
2670586.43865405,167.058643865405,-35.52860199140241,9,True,2025-06-24,327,124500,1|Momentum,TR12,아이티센글로벌
2670586.43865405,167.058643865405,-35.52860199140241,9,True,2025-06-24,327,124500,1|Momentum,TR12,아이티센글로벌
2616346.1133951424,161.6346113395142,-35.79264215448097,14,True,2025-06-24,327,124500,1|Momentum,SL10+TR8,아이티센글로벌
2616346.1133951424,161.6346113395142,-35.79264215448097,14,True,2025-06-24,327,124500,1|Momentum,SL10+TR8,아이티센글로벌
2074543.8013287478,107.45438013287476,-50.58141408465355,10,True,2025-06-24,327,124500,1|Momentum,TP30+SL10,아이티센글로벌
2009615.8703054618,100.96158703054616,-51.18610664154022,20,True,2025-06-24,327,124500,1|Momentum,TP15+SL6+HOLD15,아이티센글로벌
2003360.3982785395,100.33603982785397,-51.36141756609953,35,True,2025-06-24,327,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
1995643.0779432287,99.56430779432286,-52.568437983708705,24,True,2025-06-24,327,124500,1|Momentum,SL10+TR8,아이티센글로벌
1859733.378675362,85.9733378675362,-54.28835727219269,30,True,2025-06-24,327,124500,1|Momentum,SL10+<SMA20,아이티센글로벌
3453585.361351542,245.35853613515422,-18.552453058258838,11,True,2025-06-25,328,419530,1|Breakout,TP15+SL6+HOLD15,SAMG엔터
3453585.361351542,245.35853613515422,-18.552453058258838,11,True,2025-06-25,328,419530,2|Breakout&Momentum,TP15+SL6+HOLD15,SAMG엔터
3333292.74802604,233.329274802604,-16.807325949367087,5,True,2025-06-25,328,419530,2|Boll_breakout&Momentum,TP30+SL10,SAMG엔터
3757865.6847297857,275.78656847297856,-34.76607829942983,5,True,2025-06-30,333,093240,1|MACD_gc,SL10+<SMA20,형지엘리트
3540666.044406954,254.0666044406954,-26.292334318761824,32,True,2025-07-15,348,119850,1|Momentum,SL10+TR8,지엔씨에너지
4457692.549281309,345.7692549281309,-13.953847920079914,3,True,2025-07-18,351,226950,1|MACD_gc,TR12,올릭스
4123695.728029797,312.3695728029797,-16.509513721815274,6,True,2025-07-23,356,226950,1|MA_cross,TR12,올릭스
